PBH18,2.86E+00,-1.02E-02,3.20E-02,2.02E-03,-1.14E-04,1.40E-05
PBH21,3.49E+00,-1.18E-02,5.82E-02,5.20E-03,-3.67E-04,5.31E-05
PBH23,3.06E+00,-1.09E-02,3.85E-02,3.02E-03,-2.13E-04,2.49E-05
PBH23W,3.06E+00,-1.09E-02,3.85E-02,3.02E-03,-2.13E-04,2.49E-05
PBH25,2.98E+00,-1.04E-02,3.63E-02,2.62E-03,-1.75E-04,2.13E-05
PBH25W,2.98E+00,-1.04E-02,3.63E-02,2.62E-03,-1.75E-04,2.13E-05
PBH53,3.25E+00,-1.05E-02,4.80E-02,3.19E-03,-1.54E-04,2.63E-05
PBH53W,3.25E+00,-1.05E-02,4.80E-02,3.19E-03,-1.54E-04,2.63E-05
PBH55,1.81E+00,1.40E-02,4.48E-01,5.82E-02,1.12E+00,1.21E+02
PBH56,1.79E+00,1.36E-02,4.47E-01,5.71E-02,1.22E+00,1.30E+02
PBH71,1.97E+00,1.56E-02,5.20E-01,6.33E-02,1.31E+00,1.42E+02
PBH72,3.47E+00,-1.07E-02,5.83E-02,4.65E-03,-3.03E-04,4.82E-05
PBL1,2.35E+00,-7.59E-03,1.67E-02,1.71E-04,2.52E-05,1.85E-07
PBL1Y,1.25E+00,9.27E-03,1.02E-01,4.52E-02,3.50E-01,4.50E+01
PBL2,2.33E+00,-8.55E-03,1.48E-02,4.80E-04,-1.92E-05,2.17E-06
PBL6,2.30E+00,-7.60E-03,1.48E-02,2.42E-04,4.84E-06,8.94E-07
PBL6Y,1.22E+00,8.98E-03,8.11E-02,4.46E-02,3.21E-01,4.06E+01
PBL7,2.35E+00,-8.91E-03,1.50E-02,7.00E-04,-4.75E-05,3.90E-06
PBL21,2.42E+00,-9.49E-03,1.62E-02,1.01E-03,-7.27E-05,5.42E-06
PBL22,2.47E+00,-7.61E-03,2.02E-02,2.83E-04,3.09E-05,6.65E-07
PBL25,2.45E+00,-9.78E-03,1.75E-02,9.53E-04,-5.48E-05,4.73E-06
PBL25Y,1.32E+00,1.02E-02,1.24E-01,4.84E-02,2.10E-01,2.73E+01
PBL26,1.23E+00,8.63E-03,1.69E-01,4.23E-02,1.09E+00,1.33E+02
PBL26Y,1.29E+00,9.87E-03,1.09E-01,4.78E-02,2.20E-01,2.89E+01
PBL27,2.43E+00,-8.98E-03,1.76E-02,7.91E-04,-4.30E-05,4.25E-06
PBL35Y,1.32E+00,1.01E-02,1.25E-01,4.82E-02,2.16E-01,2.86E+01
PBM1,2.57E+00,-1.00E-02,2.17E-02,1.35E-03,-8.39E-05,7.82E-06
PBM2,2.56E+00,-9.71E-03,2.13E-02,1.24E-03,-7.45E-05,7.15E-06
PBM2Y,1.39E+00,1.11E-02,1.59E-01,5.07E-02,2.45E-01,3.14E+01
PBM3,1.33E+00,9.73E-03,2.08E-01,4.63E-02,1.16E+00,1.38E+02
PBM4,2.55E+00,-9.34E-03,2.15E-02,1.05E-03,-4.85E-05,5.62E-06
PBM5,2.51E+00,-8.95E-03,2.05E-02,8.91E-04,-3.63E-05,4.55E-06
PBM6,2.60E+00,-8.95E-03,2.38E-02,9.71E-04,-3.07E-05,5.44E-06
PBM8,2.48E+00,-8.26E-03,2.04E-02,5.97E-04,-5.00E-06,2.81E-06
PBM8Y,1.35E+00,1.06E-02,1.30E-01,4.97E-02,1.58E-01,2.08E+01
PBM9,2.56E+00,-9.56E-03,2.15E-02,8.51E-04,-3.35E-05,4.90E-06
PBM11,2.56E+00,-1.20E-02,2.08E-02,1.43E-03,-1.10E-04,1.15E-05
PBM18Y,1.35E+00,1.06E-02,1.36E-01,4.91E-02,1.83E-01,2.39E+01
PBM22,2.64E+00,-8.95E-03,2.52E-02,1.11E-03,-3.79E-05,6.38E-06
PBM25,2.71E+00,-9.29E-03,2.75E-02,1.35E-03,-5.46E-05,8.33E-06
PBM27,2.61E+00,-8.73E-03,2.49E-02,8.88E-04,-9.26E-06,4.50E-06
PBM28,2.76E+00,-8.73E-03,3.04E-02,1.15E-03,-1.92E-05,7.47E-06
